time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,MidLine,ImpulseMACD,ImpulseHisto,ImpulseMACDCDSignal,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1586975400,7.076,7.103,7.04725,7.05275,7.076,7.103,7.04725,7.05275,6.415681932948616,7.092424919085348,5.738938946811885,7.769167905222079,5.062195960675154,8.44591089135881,4.385452974538422,0,0.1839078808527841,-0.0044693373117746515,0.18837721816455874,63.29951765513441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1586979000,7.057,7.0675,7.011,7.0275,7.057,7.0675,7.011,7.0275,6.41690961990368,7.093543141895047,5.740276097912313,7.7701766638864145,5.063642575920945,8.446810185877782,4.387009053929578,0,0.17133916105957336,-0.01013246802945092,0.18147162908902428,60.96089618563696,60.96089618563696,NaN,60.96089618563696,NaN,NaN,NaN,NaN,NaN
1587043800,7.18275,7.36775,7.16525,7.36025,7.18275,7.36775,7.16525,7.36025,6.423070259650879,7.101317562996529,5.744822956305228,7.77956486634218,5.066575652959577,8.45781216968783,4.388328349613927,0,0.2027457787431297,0.016748171857967314,0.1859976068851624,74.38925847629665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587047400,7.3565,7.47425,7.31875,7.45075,7.3565,7.47425,7.31875,7.45075,6.427495439860131,7.107447168360876,5.747543711359386,7.787398896861621,5.067591982858641,8.467350625362366,4.387640254357896,0,0.24466488381663254,0.038414942610187325,0.20624994120644521,76.73333872779881,NaN,NaN,NaN,NaN,76.73333872779881,76.73333872779881,76.73333872779881,NaN
1587051000,7.45025,7.46725,7.303,7.32025,7.45025,7.46725,7.303,7.32025,6.431583539550792,7.112850613402708,5.7503164656988766,7.794117687254624,5.069049391846961,8.47538476110654,4.387782317995045,0,0.2605192836771728,0.02454263493152778,0.23597664874564503,67.18420219003764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587054600,7.31625,7.341,7.23975,7.32875,7.31625,7.341,7.23975,7.32875,6.434501957198076,7.116488666841424,5.7525152475547285,7.798475376484772,5.070528537911381,8.48046208612812,4.388541828268033,0,0.26177709316548636,0.006123339612389145,0.2556537535530972,67.46817809455314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587058200,7.32675,7.34325,7.2415,7.30225,7.32675,7.34325,7.2415,7.30225,6.43672197228203,7.11922745639602,5.754216488168041,7.80173294051001,5.071711004054051,8.484238424624,4.389205519940061,0,0.25657770873469143,-0.003046986457758749,0.2596246951924502,65.5632839176158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587061800,7.302,7.364,7.273,7.34125,7.302,7.364,7.273,7.34125,6.439151133679082,7.122302606441061,5.7559996609171025,7.805454079203041,5.072848188155123,8.48860555196502,4.389696715393144,0,0.2544851817567997,-0.003128146128859477,0.25761332788565916,67.03826142826806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587065400,7.34375,7.391,7.33775,7.369,7.34375,7.391,7.33775,7.369,6.442046342252011,7.126087844955741,5.758004839548281,7.810129347659471,5.073963336844551,8.4941708503632,4.3899218341408215,0,0.25683124779814914,0.0008665350349357226,0.2559647127632134,68.08570815642383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587130200,7.444,7.467,7.321,7.36325,7.444,7.467,7.321,7.36325,6.447111055819794,7.132778639672624,5.761443471966963,7.818446223525455,5.075775888114133,8.504113807378285,4.390108304261302,0,0.2537447917462545,-0.0012756153541466086,0.25502040710040114,67.60630753657423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587133800,7.3625,7.36675,7.19325,7.21125,7.3625,7.36675,7.19325,7.21125,6.449364842633588,7.13540585713069,5.763323828136485,7.821446871627793,5.077282813639383,8.507487886124895,4.39124179914228,0,0.22243241729682417,-0.02190373498358511,0.24433615228040928,56.31753555696624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587137400,7.2115,7.25975,7.1925,7.2235,7.2115,7.25975,7.1925,7.2235,6.451200167419639,7.1374651290801685,5.76493520575911,7.823730090740698,5.07867024409858,8.509995052401226,4.392405282438051,0,0.19360990974219838,-0.0296524631862273,0.22326237292842568,56.94155059324151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587141000,7.22125,7.26525,7.2065,7.21025,7.22125,7.26525,7.2065,7.21025,6.452195173593388,7.138582158141255,5.765808189045521,7.824969142689122,5.079421204497654,8.51135612723699,4.393034219949787,0,0.16843908327058266,-0.026388053499285746,0.1948271367698684,56.009553609474516,56.009553609474516,NaN,56.009553609474516,NaN,NaN,NaN,NaN,NaN
1587144600,7.218,7.24625,7.19225,7.21475,7.218,7.24625,7.19225,7.21475,6.453135732269557,7.139624939478925,5.766646525060188,7.826114146688294,5.080157317850819,8.512603353897664,4.393668110641451,0,0.14523606725353577,-0.023858952835236508,0.16909502008877228,56.2713313959024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587148200,7.212,7.253,7.1735,7.2515,7.212,7.253,7.1735,7.2515,6.454489828472377,7.141138535522625,5.767841121422128,7.827787242572874,5.08119241437188,8.514435949623122,4.394543707321631,0,0.12658887484374226,-0.02016580027887796,0.14675467512262022,58.44611270851197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587151800,7.25125,7.33775,7.25,7.3065,7.25125,7.33775,7.25,7.3065,6.4573534723859,7.144589603817362,5.770117340954437,7.831825735248825,5.0828812095229745,8.519061866680287,4.395645078091512,0,0.1220423234115211,-0.009246765091411951,0.13128908850293305,61.529757143995255,NaN,NaN,NaN,NaN,61.529757143995255,NaN,61.529757143995255,NaN
1587389400,7.17525,7.27375,7.14125,7.262,7.17525,7.27375,7.14125,7.262,6.46151556376661,7.149204059995506,5.773827067537714,7.836892556224401,5.086138571308818,8.524581052453296,4.398450075079922,0,0.10290626398631275,-0.01427289009421262,0.11717915408052537,57.79287870736237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587393000,7.261,7.3375,7.25625,7.2785,7.261,7.3375,7.25625,7.2785,6.463793188986865,7.151906571680553,5.775679806293177,7.840019954374241,5.0875664235994895,8.528133337067928,4.399453040905802,0,0.09781110518588321,-0.009775459008689147,0.10758656419457235,58.79221499310478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587396600,7.272,7.31225,7.253,7.2975,7.272,7.31225,7.253,7.2975,6.464891374220729,7.153202552485602,5.776580195955855,7.841513730750476,5.0882690176909815,8.52982490901535,4.399957839426108,0,0.0929686103227052,-0.004926716175595189,0.09789532649830039,59.967630881809306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587400200,7.29675,7.3355,7.265,7.28075,7.29675,7.3355,7.265,7.28075,6.4658094610218635,7.154291577462632,5.777327344581095,7.842773693903401,5.088845228140326,8.53125581034417,4.400363111699558,0,0.08751798350420703,-0.005247916166724778,0.09276589967093181,58.38649007239386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587403800,7.28025,7.3135,7.223,7.22425,7.28025,7.3135,7.223,7.22425,6.466635781725348,7.15522905373743,5.7780425097132655,7.843822325749512,5.089449237701183,8.532415597761595,4.400855965689101,0,0.07316432383593341,-0.0113859820516818,0.08455030588761521,53.28307109097705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587407400,7.22675,7.281,7.16225,7.19725,7.22675,7.281,7.16225,7.19725,6.468102037200028,7.156812976882545,5.779391097517511,7.845523916565062,5.090680157834994,8.53423485624758,4.401969218152477,0,0.052708994784972596,-0.018421439256731745,0.07113043404170434,50.98941204478209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587411000,7.2005,7.22075,7.1665,7.171,7.2005,7.22075,7.1665,7.171,6.469257724444033,7.158015808621901,5.780499640266164,7.846773892799769,5.091741556088296,8.535531976977637,4.402983471910428,0,0.03288490020743229,-0.02003450606868048,0.05291940627611277,48.79041642846853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587475800,7.03775,7.11875,6.9145,6.94325,7.03775,7.11875,6.9145,6.94325,6.471819057307335,7.159857441212767,5.783780673401902,7.8478958251182,5.09574228949647,8.535934209023633,4.407703905591037,0,0,-0.02853129833080163,0.02853129833080163,34.77685721527375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587479400,6.953,6.95425,6.67875,6.71625,6.953,6.95425,6.67875,6.71625,6.473919023402689,7.160105767465231,5.787732279340148,7.846292511527772,5.101545535277606,8.532479255590314,4.4153587912150645,0,0,-0.01096163340247743,0.01096163340247743,26.58182193683851,26.58182193683851,NaN,26.58182193683851,NaN,NaN,NaN,NaN,NaN
1587483000,6.72675,6.78575,6.7125,6.7375,6.72675,6.78575,6.7125,6.7375,6.474594404007972,7.160059958517444,5.7891288494985,7.8455255130269155,5.103663294989028,8.530991067536387,4.418197740479556,0,-0.0645106708800176,-0.04300711392001173,-0.02150355696000587,28.28549118386809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587486600,6.7385,6.85625,6.72375,6.8475,6.7385,6.85625,6.72375,6.8475,6.475541749260883,7.160266994725638,5.790816503796129,7.844992240190392,5.106091258331374,8.529717485655148,4.42136601286662,0,-0.09902887684939898,-0.04451569427292679,-0.0545131825764722,36.499870044446666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587490200,6.846,6.899,6.82,6.87375,6.846,6.899,6.82,6.87375,6.476513553114995,7.1606577658494235,5.792369340380567,7.844801978583852,5.108225127646139,8.52894619131828,4.424080914911711,0,-0.11615424393500362,-0.02292298004686355,-0.09323126388814007,38.31565317686953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587493800,6.87375,6.88125,6.7445,6.8015,6.87375,6.88125,6.7445,6.8015,6.47743059193526,7.160853460095698,5.794007723774822,7.844276328256136,5.110584855614384,8.527699196416574,4.427161987453946,0,-0.13535263525913876,-0.018507383244624975,-0.11684525201451379,35.32183228643605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587497400,6.79875,6.8465,6.716,6.72825,6.79875,6.8465,6.716,6.72825,6.478533775660794,7.160868466436025,5.796199084885563,7.8432031572112555,5.113864394110332,8.525537847986486,4.4315297033351015,0,-0.15658518450327286,-0.020554496604134442,-0.1360306878991384,32.54536130213775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587562200,6.95125,7.0935,6.88875,7.0505,6.95125,7.0935,6.88875,7.0505,6.481029121936222,7.162733344864149,5.799324899008296,7.844437567792076,5.117620676080369,8.526141790720002,4.435916453152442,0,-0.12079461381953216,0.016782864041115758,-0.13757747786064792,50.849455093366466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587565800,7.06075,7.09675,7.00575,7.018,7.06075,7.09675,7.00575,7.018,6.482410174739142,7.163837421624768,5.800982927853516,7.845264668510394,5.11955568096789,8.52669191539602,4.438128434082264,0,-0.09103874960045744,0.03176743304063005,-0.12280618264108749,49.39371702338492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587569400,7.019,7.0925,7.01425,7.066,7.019,7.0925,7.01425,7.066,6.48318788836117,7.164482209420817,5.801893567301524,7.845776530480464,5.120599246241877,8.52707085154011,4.43930492518223,0,-0.06262507430417408,0.028861071603880475,-0.09148614590805455,51.59768669795744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587573000,7.065,7.1045,7.04775,7.094,7.065,7.1045,7.04775,7.094,6.48382030985473,7.165032582686615,5.8026080370228454,7.846244855518499,5.121395764190961,8.527457128350385,4.440183491359076,0,-0.03556387489090174,0.027512024707609342,-0.06307589959851108,52.88666758030919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587576600,7.09725,7.145,7.083375,7.131,7.09725,7.145,7.083375,7.131,6.484714877926862,7.1658650370451635,5.803564718808561,7.847015196163465,5.1224145596902595,8.528165355281766,4.441264400571958,0,-0.006904961790449526,0.028126341871392256,-0.03503130366184178,54.60694369135496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587580200,7.133,7.196,7.133,7.179,7.133,7.196,7.133,7.179,6.485907440963213,7.167062613027766,5.8047522688986595,7.848217785092319,5.123597096834106,8.529372957156873,4.442441924769553,0,0,0.014156278893783755,-0.014156278893783755,56.81017442668826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587583800,7.18025,7.19625,7.14775,7.15275,7.18025,7.19625,7.14775,7.15275,6.487103092333078,7.168254615559017,5.8059515691071395,7.849406138784956,5.124800045881201,8.530557662010896,4.443648522655262,0,0,0.002301653930149842,-0.002301653930149842,55.231367204559206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587648600,7.192875,7.29975,7.159,7.293,7.192875,7.29975,7.159,7.293,6.489638208945169,7.171074846015922,5.808201571874416,7.852511483086675,5.126764934803663,8.53394812015743,4.445328297732909,0,0,0,0,61.40318008897165,NaN,NaN,NaN,NaN,61.40318008897165,NaN,61.40318008897165,NaN
1587652200,7.296,7.32825,7.236,7.27625,7.296,7.32825,7.236,7.27625,6.490951861706336,7.1725829978728735,5.809320725539799,7.8542141340394105,5.127689589373262,8.535845270205947,4.446058453206725,0,0.013118914960891459,0.008745943307260973,0.004372971653630486,60.33340282296313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587655800,7.27875,7.27875,7.2215,7.2655,7.27875,7.27875,7.2215,7.2655,6.492009088386412,7.173760678471223,5.810257498301602,7.8555122685560335,5.128505908216791,8.537263858640845,4.446754318131981,0,0.03356972795016144,0.018006846979810476,0.015562880970350967,59.61554186781378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587659400,7.2645,7.277,7.0755,7.162,7.2645,7.277,7.0755,7.162,6.493365569936069,7.175111304943759,5.811619834928378,7.85685703995145,5.129874099920688,8.538602774959141,4.448128364912997,0,0.027723654027750122,0.002919555048149114,0.024804098979601008,53.068623792683496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587663000,7.15,7.18975,7.095,7.1485,7.15,7.18975,7.095,7.1485,6.494263551810737,7.175967310688703,5.81255979293277,7.85767106956667,5.130856034054804,8.539374828444636,4.4491522751768375,0,0.02093833803842049,-0.006472235300356861,0.02741057333877735,52.26241964977048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587666600,7.151,7.187,7.10775,7.1285,7.151,7.187,7.10775,7.1285,6.494953393863747,7.17662055038922,5.813286237338273,7.858287706914694,5.1316190808128,8.539954863440167,4.449951924287326,0,0.014144359388882144,-0.0067910910961354425,0.020935450485017586,51.025683816334706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587670200,7.12975,7.15875,7.09325,7.101,7.12975,7.15875,7.09325,7.101,6.495939115656518,7.177516268116891,5.814361963196145,7.859093420577264,5.132784810735772,8.540670573037637,4.451207658275399,0,0.004258520546366107,-0.00885521877819014,0.013113739324556247,49.29823117449791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587735000,7.089,7.14625,7.01775,7.096,7.089,7.14625,7.01775,7.096,6.4973169337363,7.178694888355624,5.815938979116977,7.860072842974947,5.134561024497653,8.54145079759427,4.45318306987833,0,0,-0.006134293311749417,0.006134293311749417,48.97359174473729,48.97359174473729,NaN,48.97359174473729,NaN,NaN,NaN,NaN,NaN
1587738600,7.1015,7.167,7.082,7.12025,7.1015,7.167,7.082,7.12025,6.498339713617866,7.179629710204741,5.817049717030991,7.8609197067916154,5.135759720444116,8.54220970337849,4.454469723857241,0,0,-0.0014195068487887024,0.0014195068487887024,50.670291136347046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587742200,7.12325,7.2035,7.1075,7.2015,7.12325,7.2035,7.1075,7.2015,6.499287496080563,7.1805645160978635,5.818010476063263,7.861841536115164,5.136733456045962,8.543118556132464,4.455456436028662,0,0,0,0,55.954801851704396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587745800,7.2,7.20575,7.13775,7.15925,7.2,7.20575,7.13775,7.15925,6.50000004235299,7.181262980744483,5.818737103961496,7.862525919135977,5.137474165570002,8.54378885752747,4.456211227178509,0,0,0,0,52.78800980040608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587749400,7.159,7.23725,7.15225,7.207625,7.159,7.23725,7.15225,7.207625,6.50097941958709,7.182266887024366,5.819691952149813,7.863554354461643,5.138404484712536,8.54484182189892,4.45711701727526,0,0,0,0,55.867770681681456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587753000,7.20675,7.2225,7.176,7.20975,7.20675,7.2225,7.176,7.20975,6.501579554067042,7.1828845368583565,5.820274571275727,7.864189519649671,5.138969588484412,8.545494502440986,4.457664605693097,0,0.006812447999301696,0.004541631999534465,0.002270815999767232,56.003541067873314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587756600,7.2095,7.24075,7.19525,7.23725,7.2095,7.24075,7.19525,7.23725,6.502718447654634,7.184089907352102,5.821346987957166,7.86546136704957,5.139975528259698,8.546832826747039,4.45860406856223,0,0.015886030856644417,0.008319871237995713,0.0075661596186487046,57.81235107972424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587994200,7.36925,7.58525,7.35225,7.514,7.36925,7.58525,7.35225,7.514,6.507010401528978,7.189966166687361,5.824054636370596,7.8729219318457435,5.141098871212213,8.555877697004126,4.45814310605383,0,0.06233211270594996,0.03398858218531793,0.028343530520632026,70.81588462317578,NaN,NaN,NaN,NaN,70.81588462317578,NaN,70.81588462317578,NaN
1587997800,7.516,7.5185,7.41825,7.50175,7.516,7.5185,7.41825,7.50175,6.508757233261626,7.19234079099223,5.825173675531023,7.875924348722833,5.141590117800419,8.559507906453437,4.4580065600698155,0,0.09954405434196456,0.04028998837377825,0.05925406596818631,69.79045646154152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588001400,7.501,7.5225,7.42775,7.448,7.501,7.5225,7.42775,7.448,6.509907970186746,7.193885377151971,5.8259305632215215,7.8778627841171955,5.141953156256297,8.561840191082421,4.457975749291072,0,0.12258756572528284,0.027766321467550384,0.09482124425773246,65.32100257452629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588005000,7.4465,7.4785,7.3865,7.413,7.4465,7.4785,7.3865,7.413,6.51092127139027,7.195198171664956,5.826644371115584,7.879475071939641,5.142367470840899,8.563751972214327,4.458090570566213,0,0.13099221231786817,0.01328426818949631,0.11770794412837186,62.513584553154224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588008600,7.408,7.4315,7.38075,7.405,7.408,7.4315,7.38075,7.405,6.5117921118213316,7.1963048497194055,5.827279373923258,7.8808175876174795,5.142766636025184,8.565330325515554,4.45825389812711,0,0.13322418484912646,0.004289530551700643,0.12893465429742582,61.85915209602633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588012200,7.40525,7.45275,7.39875,7.4225,7.40525,7.45275,7.39875,7.4225,6.512888769560427,7.197720652015373,5.828056887105482,7.882552534470318,5.143225004650536,8.567384416925265,4.458393122195591,0,0.13588698340615046,0.002519189881768774,0.1333677935243817,62.77713165248133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588015800,7.425,7.455,7.4145,7.4265,7.425,7.455,7.4145,7.4265,6.514162955859109,7.199373889674542,5.828952022043676,7.884584823489974,5.143741088228244,8.569795757305407,4.458530154412811,0,0.13729572733909645,0.0018267621409719936,0.13546896519812446,62.996358509015465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588080600,7.57,7.60075,7.37825,7.399,7.57,7.60075,7.37825,7.399,6.517369772214463,7.203621722872724,5.831117821556201,7.889873673530986,5.144865870897939,8.576125624189249,4.458613920239677,0,0.13251717436308752,-0.0027161206730239584,0.13523329503611148,60.364149377887934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588084200,7.40875,7.44975,7.2785,7.365,7.40875,7.44975,7.2785,7.365,6.519294520674312,7.205951832804776,5.832637208543848,7.89260914493524,5.145979896413384,8.579266457065703,4.45932258428292,0,0.11235500457701963,-0.015034297516048234,0.12738930209306787,57.18287006546078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588087800,7.36475,7.38875,7.3025,7.321,7.36475,7.38875,7.3025,7.321,6.520423551461533,7.20727869941371,5.833568403509357,7.894133847365886,5.146713255557181,8.580988995318062,4.459858107605005,0,0.09180890511483142,-0.02041812290348144,0.11222702801831286,53.27026497172699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588091400,7.3205,7.387,7.316,7.382,7.3205,7.387,7.316,7.382,6.521199177532796,7.20821221298098,5.8341861420846115,7.895225248429164,5.147173106636427,8.582238283877349,4.460160071188243,0,0.08019984257000434,-0.014588074850614127,0.09478791742061847,57.60150588194065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588095000,7.38075,7.43875,7.36575,7.4205,7.38075,7.43875,7.36575,7.4205,6.522007693371714,7.209229171516037,5.834786215227392,7.896450649660359,5.147564737083069,8.583672127804682,4.460343258938747,0,0.0777083936205214,-0.0055306534812643166,0.08323904710178572,60.1142723035427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588098600,7.4245,7.4275,7.3425,7.36275,7.4245,7.4275,7.3425,7.36275,6.522857422106988,7.21026603369965,5.835448810514325,7.897674645292312,5.148040198921663,8.585083256884975,4.460631587329001,0,0.06743608963856218,-0.007678685637800456,0.07511477527636264,54.86197756915779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588102200,7.359,7.36725,7.2815,7.2865,7.359,7.36725,7.2815,7.2865,6.523850259336657,7.211395287820139,5.836305230853176,7.89894031630362,5.148760202369695,8.586485344787102,4.461215173886213,0,0.04585398437569754,-0.017812171502562826,0.06366615587826037,48.79938496029303,48.79938496029303,NaN,48.79938496029303,NaN,NaN,NaN,NaN,NaN
1588167000,7.41925,7.46275,7.349,7.45775,7.41925,7.46275,7.349,7.45775,6.526476499512605,7.214729816756978,5.838223182268233,7.90298313400135,5.14996986502386,8.591236451245724,4.461716547779488,0,0.04879951975306707,-0.0052303448360418656,0.05402986458910893,59.59794404266048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588170600,7.45775,7.501,7.44475,7.49675,7.45775,7.501,7.44475,7.49675,6.528371057389101,7.217251863145062,5.839490251633141,7.906132668901023,5.15060944587718,8.595013474656984,4.461728640121219,0,0.06147261933789494,0.009430578182341755,0.052042041155553186,61.58500035335885,NaN,NaN,NaN,NaN,61.58500035335885,NaN,61.58500035335885,NaN
1588174200,7.497,7.51425,7.46325,7.468,7.497,7.51425,7.46325,7.468,6.529614125589755,7.218904876054623,5.840323375124887,7.908195626519491,5.1510326246600195,8.597486376984358,4.461741874195152,0,0.06937128717603791,0.009490145087037938,0.05988114208899997,59.270777087400575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588177800,7.47,7.478,7.40625,7.40625,7.47,7.478,7.40625,7.40625,6.530636905172719,7.220203545862661,5.841070264482777,7.9097701865526036,5.151503623792835,8.599336827242546,4.461936983102893,0,0.06376620861544247,-0.001103829761015973,0.06487003837645844,54.531003532492605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588181400,7.414,7.4525,7.39175,7.44225,7.414,7.4525,7.39175,7.44225,6.53191236269975,7.221818815527615,5.842005909871886,7.91172526835548,5.152099457044021,8.601631721183345,4.462193004216156,0,0.05942582936026053,-0.004761945690319777,0.0641877750505803,56.70474312272354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588185000,7.44625,7.50775,7.4325,7.50775,7.44625,7.50775,7.4325,7.50775,6.533193871900293,7.223517069288206,5.842870674512381,7.913840266676118,5.152547477124468,8.60416346406403,4.462224279736556,0,0.06438095868162108,0.0018566264625130557,0.06252433221910803,60.41298757841788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588188600,7.507,7.507,7.4415,7.4605,7.507,7.507,7.4415,7.4605,6.5345322913631945,7.225268588951769,5.84379599377462,7.916004886540343,5.1530596961860455,8.606741184128918,4.462323398597471,0,0.06376525875681249,0.0012412431572477872,0.0625240155995647,56.6439801493089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588253400,7.4065,7.4615,7.362,7.4,7.4065,7.4615,7.362,7.4,6.535829363092521,7.226871363468703,5.844787362716339,7.917913363844885,5.153745362340157,8.608955364221067,4.462703361963975,0,0.04976683058957576,-0.00953751875309402,0.05930434934266978,52.157062971140974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588257000,7.3945,7.40075,7.3265,7.38175,7.3945,7.40075,7.3265,7.38175,6.536447392401539,7.227605879666071,5.845288905137006,7.918764366930604,5.154130417872474,8.609922854195137,4.462971930607941,0,0.03245162749252817,-0.016209611453777306,0.048661238946305474,50.848588156726365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588260600,7.37825,7.41275,7.30425,7.3125,7.37825,7.41275,7.30425,7.3125,6.537176611614759,7.228447896767704,5.845905326461815,7.919719181920648,5.154634041308871,8.610990467073592,4.463362756155926,0,0.010814793994541105,-0.02019629003100724,0.031011084025548346,46.12047754826983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588264200,7.3075,7.3535,7.2935,7.338,7.3075,7.3535,7.2935,7.338,6.537744117989385,7.229091991466656,5.846396244512115,7.920439864943926,5.1550483710348445,8.611787738421196,4.463700497557574,0,0,-0.014422140495689758,0.014422140495689758,48.03654942735489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588267800,7.3385,7.38,7.3125,7.3575,7.3385,7.38,7.3125,7.3575,6.538152787667967,7.229566688964343,5.846738886371591,7.920980590260719,5.1553249850752145,8.612394491557094,4.4639110837788385,0,0,-0.003604931331513702,0.003604931331513702,49.515075160342946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588271400,7.35075,7.40075,7.3295,7.372,7.35075,7.40075,7.3295,7.372,6.538753801164013,7.230277299559697,5.847230302768329,7.921800797955381,5.155706804372645,8.613324296351065,4.464183305976961,0,0,0,0,50.639748356144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588275000,7.37825,7.383,7.294,7.30125,7.37825,7.383,7.294,7.30125,6.540107481931978,7.23180576626968,5.848409197594275,7.923504050607383,5.156710913256573,8.615202334945085,4.4650126289188705,0,0,0,0,45.333068669429615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588339800,7.09275,7.22225,7.05975,7.1125,7.09275,7.22225,7.05975,7.1125,6.541407038779016,7.232899636358513,5.849914441199519,7.92439223393801,5.1584218436200215,8.615884831517509,4.466929246040524,0,0,0,0,34.84274482963809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588343400,7.1115,7.1575,7.0875,7.09525,7.1115,7.1575,7.0875,7.09525,6.5420984255359125,7.233458723079024,5.850738127992801,7.924819020622135,5.15937783044969,8.616179318165248,4.468017532906578,0,-0.02963659012148856,-0.019757726747659042,-0.00987886337382952,34.06686795676144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588347000,7.09425,7.10675,7.022,7.0515,7.09425,7.10675,7.022,7.0515,6.542861393325732,7.233997880330857,5.851724906320608,7.925134367335981,5.160588419315483,8.616270854341106,4.469451932310359,0,-0.06628345268780933,-0.03431010508471003,-0.0319733476030993,32.1136794684994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
